LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,predicted_price
7441,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,2,3,7,566.0,0,32,0,0,0,197709.60364992244
11613,0.0,480.0,0.0,384.0,864.0,920,900,0,1820,2,3,7,492.0,144,85,0,0,0,203225.3605066931
8012,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,1,2,5,283.0,340,0,0,0,0,140233.16537139125
6285,0.0,138.0,351.0,405.0,894.0,894,0,0,894,1,2,5,308.0,192,0,0,0,0,120586.58707121375
7476,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,1,3,5,686.0,188,0,0,0,0,151546.6242584744
19522,272.0,727.0,0.0,496.0,1223.0,1271,1232,0,2503,2,3,7,564.0,0,99,0,0,182,275971.55007404054
10751,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1,2,5,431.0,136,47,0,0,0,151207.2478156648
12712,0.0,968.0,0.0,76.0,1044.0,1055,0,0,1055,1,2,5,542.0,455,0,0,0,0,174775.4495521054
4379,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,2,2,6,540.0,160,56,0,0,0,210014.5271211854
3523,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,2,2,5,484.0,0,60,0,0,0,167228.03551490814
3784,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,2,2,5,476.0,0,120,0,0,0,198131.9319530011
3606,0.0,937.0,0.0,415.0,1352.0,1352,0,0,1352,2,2,5,466.0,0,241,0,0,0,194005.18181194415
5330,0.0,0.0,0.0,1550.0,1550.0,1550,0,0,1550,2,2,5,528.0,0,102,0,0,0,200720.79968796435
2280,342.0,565.0,0.0,179.0,744.0,757,744,0,1501,2,3,6,440.0,0,0,0,0,0,178750.1462748501
2117,216.0,417.0,0.0,339.0,756.0,769,804,0,1573,2,3,4,440.0,0,32,0,0,0,165129.14181132548
7321,0.0,0.0,0.0,1339.0,1339.0,1358,0,0,1358,2,3,5,625.0,176,174,0,0,0,184906.5863971919
8010,0.0,964.0,0.0,90.0,1054.0,1072,976,0,2048,2,3,8,552.0,0,48,0,0,180,240286.4642649292
8413,0.0,901.0,0.0,319.0,1220.0,1220,1142,0,2362,2,3,8,1105.0,147,0,36,0,144,302712.0767612698
9466,0.0,457.0,1037.0,0.0,1494.0,1494,0,0,1494,1,1,5,478.0,0,30,0,0,217,204191.75137982192
12000,600.0,1732.0,0.0,270.0,2002.0,2362,0,0,2362,2,3,8,546.0,180,16,0,0,0,302800.35850010416
17778,0.0,1632.0,829.0,0.0,2461.0,2497,0,0,2497,2,2,7,676.0,266,0,0,0,0,321435.7076299556
11700,41.0,0.0,0.0,912.0,912.0,1152,0,0,1152,1,3,7,412.0,0,126,0,0,0,129960.63179993659
8000,525.0,915.0,0.0,93.0,1008.0,1403,1008,0,2411,2,4,8,570.0,0,192,0,0,0,248097.509401837
8723,0.0,973.0,0.0,0.0,973.0,1082,0,0,1082,1,3,6,480.0,160,0,0,0,0,142161.3411715154
11700,196.0,910.0,0.0,385.0,1295.0,1295,0,0,1295,1,3,6,528.0,0,194,0,0,200,184846.12143992662
11358,0.0,346.0,0.0,778.0,1124.0,1610,0,0,1610,2,3,8,515.0,202,0,0,0,256,216400.0023996696
9547,112.0,0.0,0.0,1594.0,1594.0,1594,0,0,1594,2,2,6,472.0,190,80,0,0,0,219754.6175618654
10530,194.0,819.0,0.0,329.0,1148.0,1091,984,0,2075,2,3,8,473.0,235,86,0,0,0,245140.6393190274
10738,0.0,792.0,0.0,301.0,1093.0,1093,0,0,1093,2,3,6,484.0,224,0,0,0,0,169389.94998626888
10800,203.0,617.0,264.0,171.0,1052.0,1052,0,0,1052,1,3,6,311.0,0,133,0,0,0,130353.39216872343
8050,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,1,3,5,308.0,88,64,0,0,0,115818.06473481515
10899,0.0,0.0,0.0,0.0,0.0,1224,0,0,1224,2,2,8,530.0,0,0,0,0,0,146432.25784836098
7450,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,1,2,6,396.0,0,72,0,0,0,136868.50416131198
14357,0.0,311.0,167.0,386.0,864.0,1187,0,0,1187,1,2,6,440.0,128,0,0,0,0,148393.5518576118
8243,56.0,700.0,0.0,264.0,964.0,964,0,0,964,1,3,5,784.0,170,0,0,0,0,153337.82785098566
8680,0.0,0.0,0.0,894.0,894.0,894,0,0,894,1,3,5,312.0,0,0,0,0,0,95477.5693469228
8800,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,2,3,6,440.0,0,0,0,0,0,169313.22284436398
9200,98.0,494.0,0.0,548.0,1042.0,1042,0,0,1042,2,3,5,440.0,192,0,0,0,0,155316.0949071704
8800,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,2,5,8,539.0,0,0,0,0,161,209562.58908542772
11382,212.0,54.0,543.0,533.0,1130.0,1374,0,0,1374,1,3,7,286.0,0,28,84,0,0,136422.27206667373
22002,136.0,1386.0,0.0,206.0,1592.0,1652,0,0,1652,1,3,6,510.0,0,0,0,0,201,210393.79620990105
12172,0.0,130.0,259.0,433.0,822.0,908,0,0,908,1,2,4,512.0,284,24,0,0,192,147835.5053147568
5000,0.0,299.0,0.0,367.0,666.0,666,0,0,666,1,2,4,0.0,0,52,0,0,0,70520.90841509364
3500,0.0,144.0,0.0,226.0,370.0,442,228,0,670,1,2,4,0.0,0,21,0,0,0,60098.447697806696
5175,0.0,150.0,404.0,254.0,808.0,808,0,0,808,1,2,5,308.0,143,0,0,0,0,111309.48329862772
9600,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,1,2,6,288.0,0,0,0,0,175,157886.89495287978
8668,0.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,2,4,8,792.0,0,0,0,0,0,201667.4696579055
10050,87.0,602.0,0.0,191.0,793.0,1280,0,0,1280,2,3,6,432.0,140,40,0,0,0,159685.51777041503
9600,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,1,3,6,525.0,0,0,0,0,168,173826.74152682172
8760,0.0,873.0,0.0,63.0,936.0,936,0,0,936,1,2,4,315.0,0,0,0,219,0,132428.6521744919
6860,54.0,908.0,0.0,100.0,1008.0,1008,0,0,1008,1,3,6,308.0,0,0,0,0,0,121659.83765905876
8250,0.0,288.0,0.0,765.0,1053.0,1053,0,0,1053,1,3,6,692.0,240,0,0,0,109,163040.38354455034
9100,69.0,0.0,0.0,1144.0,1144.0,1144,0,0,1144,1,3,6,336.0,0,0,0,0,0,125027.51240480851
9736,289.0,668.0,138.0,525.0,1331.0,1721,0,0,1721,1,4,8,464.0,0,0,0,0,0,173685.3840378784
9770,0.0,512.0,0.0,410.0,922.0,922,0,0,922,1,2,5,308.0,0,34,0,0,0,121706.57943738517
12198,0.0,780.0,0.0,424.0,1204.0,1411,0,0,1411,1,3,7,310.0,278,82,0,0,0,162694.79649068022
10050,0.0,288.0,0.0,928.0,1216.0,1216,0,0,1216,1,3,5,336.0,0,0,0,0,0,125466.42964448423
11556,0.0,408.0,0.0,456.0,864.0,1154,0,0,1154,1,3,6,336.0,63,0,0,0,0,120182.96614497763
8078,260.0,0.0,0.0,1560.0,1560.0,1560,0,0,1560,2,4,8,484.0,0,0,0,0,0,189670.7135072522
10950,0.0,441.0,0.0,507.0,948.0,948,0,0,948,1,2,5,410.0,0,48,0,0,0,130957.45435999667
7942,0.0,85.0,955.0,0.0,1040.0,1040,0,0,1040,1,3,6,293.0,0,0,0,0,0,106445.62818872827
8540,0.0,114.0,691.0,120.0,925.0,925,0,0,925,1,3,5,252.0,152,0,0,0,0,97859.2440032927
7150,0.0,150.0,0.0,1040.0,1190.0,1040,500,0,1540,1,4,7,352.0,0,0,0,0,0,137106.65703257686
8400,0.0,793.0,0.0,130.0,923.0,925,0,0,925,1,3,5,390.0,81,0,0,0,0,116119.6768574147
9532,0.0,595.0,354.0,156.0,1105.0,1647,0,0,1647,1,3,6,280.0,225,0,0,0,0,151293.1905977824
15783,0.0,292.0,0.0,632.0,924.0,924,0,0,924,1,2,6,420.0,0,324,0,0,0,140745.80656020434
14190,0.0,0.0,0.0,925.0,925.0,1000,544,0,1544,2,3,7,0.0,231,0,0,0,0,151089.87267134452
12099,0.0,198.0,0.0,1018.0,1216.0,1216,0,512,1728,1,3,7,371.0,200,0,0,0,0,150119.5032323002
21281,0.0,0.0,0.0,666.0,666.0,1308,1778,0,3086,3,4,9,1200.0,0,208,290,0,156,315125.7046892508
10284,0.0,1030.0,66.0,55.0,1151.0,845,436,0,1281,2,1,6,580.0,0,0,0,0,0,219453.94583301156
10800,0.0,0.0,0.0,736.0,736.0,751,783,0,1534,1,3,6,0.0,0,112,0,0,0,111546.3969461807
10090,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,2,4,6,276.0,460,46,0,0,165,182656.53780824234
8700,53.0,192.0,0.0,728.0,920.0,888,0,0,888,1,3,5,240.0,0,0,0,0,0,95320.07136237607
8300,86.0,952.0,0.0,0.0,952.0,952,0,0,952,1,3,5,288.0,0,0,0,0,0,112386.36382232388
7200,0.0,432.0,0.0,432.0,864.0,1238,0,0,1238,1,3,6,357.0,0,171,0,0,0,124613.37983663882
7500,0.0,574.0,0.0,466.0,1040.0,1040,0,0,1040,1,3,6,286.0,0,0,0,0,0,116651.65745001624
7315,0.0,625.0,0.0,545.0,1170.0,1170,0,0,1170,1,3,6,338.0,0,0,0,0,225,146749.52836179727
7903,0.0,739.0,0.0,503.0,1242.0,1242,0,0,1242,1,3,6,324.0,0,0,0,0,0,136845.0889314918
8000,0.0,1098.0,154.0,125.0,1377.0,1377,0,0,1377,1,3,6,351.0,0,0,0,0,0,152377.60637297068
7000,0.0,0.0,0.0,0.0,0.0,925,0,0,925,1,3,7,300.0,0,0,0,0,0,73086.41632674937
6600,0.0,110.0,442.0,312.0,864.0,864,0,0,864,1,2,5,294.0,58,0,0,0,0,110374.42345722145
6760,0.0,734.0,0.0,162.0,896.0,936,0,0,936,1,3,6,288.0,24,90,160,0,0,104791.25894152091
6978,0.0,0.0,0.0,850.0,850.0,960,0,0,960,1,2,5,576.0,0,0,116,0,0,127721.70000025885
6000,0.0,276.0,0.0,569.0,845.0,866,430,0,1296,1,3,6,576.0,0,0,175,0,0,135273.3432499201
4480,0.0,782.0,0.0,240.0,1022.0,1022,0,0,1022,1,2,4,184.0,0,122,20,0,0,117052.11057863395
3153,0.0,0.0,0.0,967.0,967.0,967,0,0,967,1,2,5,180.0,0,0,26,0,0,106355.4390761729
7200,279.0,0.0,0.0,808.0,808.0,1072,0,0,1072,1,2,5,379.0,0,0,0,0,0,132735.2529035958
9000,0.0,130.0,0.0,550.0,680.0,680,494,0,1174,1,2,6,576.0,116,26,40,0,0,153857.4448137954
5925,0.0,122.0,448.0,0.0,570.0,761,380,0,1141,1,3,6,252.0,0,0,96,0,0,93677.96293768787
9639,0.0,0.0,0.0,1075.0,1075.0,1156,642,0,1798,2,4,7,342.0,0,0,160,0,0,156552.51517794793
10337,0.0,0.0,0.0,725.0,725.0,909,863,0,1772,2,3,7,816.0,0,0,0,0,0,205202.21299053446
9863,0.0,196.0,210.0,322.0,728.0,914,728,0,1642,1,4,9,374.0,0,0,0,0,0,140159.7578433857
4571,0.0,168.0,0.0,448.0,616.0,616,616,0,1232,1,3,6,480.0,280,0,143,0,0,132553.28320368892
8398,0.0,259.0,0.0,667.0,926.0,991,659,0,1650,2,3,6,468.0,128,103,0,0,0,184191.52335913567
3600,0.0,316.0,0.0,371.0,687.0,687,671,0,1358,1,3,6,336.0,0,32,0,0,0,125890.19596005982
13500,0.0,0.0,0.0,819.0,819.0,1312,1142,0,2454,2,3,8,576.0,0,148,150,0,0,224586.47201097943
8626,1.0,0.0,0.0,0.0,0.0,968,0,0,968,1,2,5,331.0,0,0,0,0,0,83630.2480809523
11800,0.0,0.0,0.0,0.0,0.0,1382,0,0,1382,2,1,6,384.0,0,40,0,0,0,149025.14247003495
6854,0.0,317.0,227.0,212.0,756.0,916,144,0,1060,1,1,6,308.0,0,65,0,0,150,153172.88121274867
8674,0.0,910.0,0.0,0.0,910.0,910,525,0,1435,1,3,6,308.0,0,33,0,0,0,141184.73203201834
6125,0.0,306.0,0.0,422.0,728.0,728,546,0,1274,2,3,6,224.0,0,0,192,0,0,126114.87689191071
6000,0.0,276.0,0.0,324.0,600.0,608,624,0,1232,1,3,6,217.0,0,0,0,0,0,107871.51741348577
6120,0.0,0.0,0.0,884.0,884.0,884,0,0,884,1,2,5,240.0,0,0,136,0,0,100338.95494404025
6240,0.0,52.0,0.0,809.0,861.0,861,548,0,1409,1,3,6,528.0,225,0,84,0,0,150366.5374958105
6240,0.0,48.0,0.0,624.0,672.0,899,423,0,1322,1,4,7,280.0,0,0,0,0,0,101320.30548400887
6240,0.0,0.0,0.0,966.0,966.0,1014,412,0,1426,1,3,6,230.0,174,0,96,0,0,127680.87447607367
6120,0.0,351.0,0.0,405.0,756.0,903,378,0,1281,1,2,6,379.0,25,0,0,0,0,143513.4724038966
7755,0.0,0.0,0.0,1100.0,1100.0,1100,1164,0,2264,2,4,8,408.0,0,152,0,0,0,203434.00274211555
8850,0.0,0.0,0.0,768.0,768.0,752,624,0,1376,1,3,7,576.0,0,54,144,0,0,144159.71783990358
8550,0.0,0.0,0.0,750.0,750.0,960,356,0,1316,1,4,7,576.0,0,0,0,0,0,124797.71898529251
5700,0.0,336.0,0.0,336.0,672.0,672,672,0,1344,1,3,6,456.0,0,0,70,0,0,130637.7650496018
5680,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,2,3,7,240.0,0,25,77,0,0,121461.06084832038
5680,0.0,0.0,0.0,969.0,969.0,969,245,0,1214,1,2,6,216.0,0,0,77,0,0,126399.50730079641
13200,234.0,375.0,0.0,366.0,741.0,1497,797,0,2294,3,5,9,658.0,0,110,0,0,0,227134.1718210016
9780,0.0,354.0,398.0,224.0,976.0,976,976,0,1952,1,4,8,299.0,285,0,0,0,216,182961.4013867263
10320,0.0,375.0,0.0,763.0,1138.0,1138,1042,0,2180,1,3,7,720.0,0,0,170,0,0,208347.39579944825
4330,0.0,681.0,127.0,0.0,808.0,838,477,0,1315,2,3,5,436.0,0,0,0,0,0,151051.4073806576
10320,0.0,0.0,0.0,771.0,771.0,866,504,114,1484,2,3,6,264.0,14,211,0,0,84,151125.3283163556
12888,0.0,288.0,0.0,717.0,1005.0,1262,1005,0,2267,1,3,7,498.0,521,0,0,0,0,221049.44736742976
4484,0.0,485.0,0.0,187.0,672.0,778,504,0,1282,1,2,4,240.0,0,88,0,0,0,122294.17892338766
11235,0.0,925.0,0.0,0.0,925.0,999,0,0,999,1,3,6,308.0,40,176,0,0,0,122694.65806310886
11235,30.0,785.0,0.0,635.0,1420.0,1452,0,0,1452,1,2,6,572.0,92,0,88,0,0,190436.62847649716
14299,0.0,513.0,144.0,348.0,1005.0,1005,0,0,1005,1,3,5,440.0,0,0,0,0,0,119857.70578254186
14149,50.0,68.0,722.0,190.0,980.0,1020,0,0,1020,2,3,5,528.0,0,0,0,0,0,140266.4423440662
11677,442.0,249.0,761.0,30.0,1040.0,1040,0,0,1040,1,3,6,264.0,0,90,0,0,0,128294.97673597533
8425,0.0,748.0,0.0,20.0,768.0,868,0,0,868,1,2,6,576.0,138,0,0,0,0,147146.97889896922
8665,89.0,168.0,288.0,420.0,876.0,897,0,0,897,1,3,5,264.0,0,0,0,0,0,95372.51570486977
8398,323.0,114.0,529.0,300.0,943.0,943,0,0,943,1,2,5,528.0,132,0,0,0,0,150316.62206278145
8169,0.0,216.0,435.0,261.0,912.0,912,0,0,912,1,3,6,315.0,204,0,0,0,0,112081.54325131266
14175,0.0,386.0,522.0,332.0,1240.0,1375,0,0,1375,1,3,6,323.0,0,0,0,0,0,136626.3193202268
16779,356.0,267.0,0.0,404.0,671.0,1567,1087,0,2654,3,4,11,638.0,128,570,0,0,0,290204.6013412564
6960,0.0,258.0,0.0,422.0,680.0,798,504,0,1302,1,2,6,224.0,0,0,0,0,126,138855.2120074028
11375,0.0,736.0,0.0,231.0,967.0,1299,0,0,1299,1,3,6,494.0,81,0,280,0,0,133356.74276873335
13770,340.0,190.0,873.0,95.0,1158.0,1176,0,0,1176,1,3,6,303.0,0,0,0,0,0,134118.946506756
9000,0.0,0.0,0.0,0.0,0.0,998,0,0,998,1,3,5,460.0,0,0,140,0,0,70500.589188822
11075,136.0,299.0,891.0,0.0,1190.0,1522,0,0,1522,2,3,7,552.0,0,77,0,0,168,198597.2519238016
17541,0.0,300.0,0.0,109.0,409.0,1325,0,0,1325,2,3,6,576.0,0,42,0,0,0,146090.93652001637
22692,0.0,587.0,0.0,486.0,1073.0,1630,0,0,1630,2,3,6,649.0,0,64,0,0,0,193360.69724726706
17808,0.0,0.0,0.0,484.0,484.0,1242,0,0,1242,1,2,4,336.0,0,0,0,0,0,109538.83993219379
12671,300.0,353.0,0.0,935.0,1288.0,2422,0,0,2422,3,4,6,527.0,0,63,0,0,144,243248.24354601745
10512,0.0,491.0,0.0,497.0,988.0,988,638,0,1626,1,3,6,332.0,366,0,0,0,0,166841.08350703635
5400,0.0,453.0,0.0,411.0,864.0,864,0,0,864,1,3,6,399.0,0,0,0,0,0,109548.6019650478
11515,0.0,0.0,0.0,0.0,0.0,943,0,0,943,1,3,5,308.0,0,0,60,0,0,61454.56747953021
3869,149.0,283.0,755.0,0.0,1038.0,1038,0,0,1038,2,2,5,264.0,0,105,0,0,0,147104.77644340947
9280,0.0,557.0,0.0,785.0,1342.0,1342,0,0,1342,1,4,7,256.0,0,0,0,0,0,125941.58304969882
11100,0.0,1080.0,0.0,0.0,1080.0,1080,400,0,1480,1,4,7,253.0,0,0,68,0,0,130498.38160694488
7550,0.0,0.0,0.0,951.0,951.0,986,376,0,1362,2,4,7,280.0,0,0,0,0,0,133058.35534985855
23920,0.0,0.0,0.0,1105.0,1105.0,1105,717,0,1822,2,4,7,515.0,0,195,1012,0,0,142447.8032458569
9317,0.0,497.0,0.0,282.0,779.0,1029,929,0,1958,2,3,7,499.0,202,93,0,0,0,208698.25381340884
9178,306.0,0.0,0.0,1643.0,1643.0,1651,0,0,1651,2,3,7,870.0,204,64,0,0,0,249315.87779320724
10481,0.0,0.0,0.0,2140.0,2140.0,2140,0,0,2140,2,3,8,894.0,136,32,0,0,0,278429.6460057263
10235,306.0,0.0,0.0,1643.0,1643.0,1651,0,0,1651,2,3,7,870.0,192,64,0,0,0,249048.08585393903
11750,204.0,20.0,0.0,1526.0,1546.0,1546,0,0,1546,2,3,7,796.0,144,42,0,0,0,229687.0504639134
8760,132.0,36.0,0.0,1453.0,1489.0,1500,0,0,1500,2,3,7,674.0,144,38,0,0,0,213150.7761804517
7242,0.0,0.0,0.0,1270.0,1270.0,1270,0,0,1270,2,2,6,524.0,0,96,0,0,0,185165.43520028866
9316,0.0,0.0,0.0,879.0,879.0,879,916,0,1795,2,3,7,578.0,164,111,0,0,0,204745.11457485557
8883,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,2,3,7,619.0,108,48,0,0,144,238947.59315612732
20064,0.0,51.0,915.0,0.0,966.0,1743,0,0,1743,0,0,5,529.0,646,0,0,0,0,207417.46636481947
14217,0.0,550.0,0.0,472.0,1022.0,1022,0,0,1022,1,3,6,747.0,0,0,0,0,0,150575.16591854978
10021,0.0,539.0,0.0,96.0,635.0,646,662,0,1308,2,3,6,497.0,142,54,0,0,0,165425.93518695256
8428,0.0,420.0,0.0,570.0,990.0,990,0,0,990,1,3,5,384.0,256,0,0,0,0,124542.15157905701
16561,0.0,549.0,0.0,548.0,1097.0,1097,0,0,1097,1,3,6,242.0,306,0,0,0,0,133992.21476368565
10820,0.0,342.0,0.0,646.0,988.0,988,885,0,1873,2,3,7,597.0,202,123,0,0,0,219074.07134283913
12352,290.0,638.0,0.0,215.0,853.0,853,900,0,1753,2,3,7,534.0,0,74,0,0,0,210407.38122306348
9543,0.0,0.0,0.0,845.0,845.0,845,845,0,1690,2,3,7,517.0,0,103,0,0,0,186248.01520535594
8826,144.0,841.0,0.0,144.0,985.0,985,857,0,1842,2,3,7,486.0,193,96,0,0,0,219321.1096478864
11800,0.0,663.0,0.0,201.0,864.0,894,0,0,894,1,3,5,440.0,0,0,0,0,0,112074.20411346323
8660,113.0,502.0,0.0,513.0,1015.0,1025,0,0,1025,2,3,6,370.0,127,0,0,0,0,151825.44933999502
9720,51.0,755.0,0.0,240.0,995.0,1009,0,0,1009,2,3,6,576.0,0,0,0,0,0,160301.24960615623
8982,0.0,539.0,0.0,501.0,1040.0,1040,0,0,1040,1,3,5,748.0,0,0,0,0,0,144758.7948680822
16300,0.0,60.0,417.0,399.0,876.0,907,0,0,907,1,3,5,308.0,0,0,0,0,0,95421.0694135913
9675,0.0,330.0,432.0,102.0,864.0,879,0,0,879,1,3,5,440.0,0,80,0,0,0,106361.99421559482
7200,0.0,671.0,0.0,193.0,864.0,864,0,0,864,1,3,5,576.0,155,0,0,0,0,126855.14571613548
7200,0.0,385.0,0.0,0.0,385.0,875,0,0,875,1,3,5,728.0,352,0,0,0,0,126152.37120990542
11354,0.0,1412.0,0.0,261.0,1673.0,1673,0,0,1673,2,3,7,583.0,306,113,0,0,116,248077.94827357857
8749,0.0,654.0,0.0,325.0,979.0,992,940,0,1932,2,3,7,610.0,0,120,0,0,0,216420.06426000808
8158,214.0,0.0,0.0,860.0,860.0,860,869,0,1729,2,3,7,542.0,386,63,0,0,0,215895.5378349836
11927,519.0,408.0,465.0,683.0,1556.0,1592,0,0,1592,2,3,7,484.0,120,35,0,0,0,222603.8741584975
12728,256.0,1198.0,0.0,333.0,1531.0,1531,908,0,2439,2,4,7,560.0,184,121,0,0,0,261376.6939501211
15295,254.0,762.0,0.0,98.0,860.0,1212,780,0,1992,2,3,7,608.0,225,32,0,0,0,233762.8609758754
17227,158.0,915.0,0.0,426.0,1341.0,1341,0,0,1341,1,1,5,482.0,240,84,0,0,0,209182.71295298616
8145,0.0,0.0,0.0,738.0,738.0,738,738,0,1476,2,3,7,552.0,0,35,0,0,0,173176.01687091537
8769,0.0,709.0,0.0,460.0,1169.0,1190,0,0,1190,2,2,5,578.0,100,41,0,0,0,188418.2933458004
8334,0.0,0.0,0.0,1330.0,1330.0,1330,0,0,1330,2,3,6,437.0,0,23,0,0,0,164598.79806055015
8333,0.0,0.0,0.0,738.0,738.0,738,753,0,1491,2,3,7,484.0,100,30,0,0,0,173542.02478798965
9045,0.0,0.0,0.0,768.0,768.0,768,768,0,1536,2,3,6,400.0,0,40,0,0,0,160544.25564125704
9825,162.0,936.0,0.0,0.0,936.0,936,0,0,936,1,2,4,384.0,405,0,0,0,0,152036.86869151297
8308,20.0,132.0,841.0,115.0,1088.0,1088,0,0,1088,1,2,4,520.0,0,0,0,0,0,134961.05082261423
16287,0.0,130.0,105.0,666.0,901.0,901,450,0,1351,1,3,7,576.0,0,0,43,0,100,158942.77290081303
8240,198.0,0.0,0.0,1179.0,1179.0,1179,0,0,1179,1,2,5,622.0,0,0,0,0,0,165608.36047202515
6285,0.0,504.0,0.0,456.0,960.0,1044,0,0,1044,1,3,7,528.0,228,0,0,0,0,146607.17171039485
9555,0.0,0.0,0.0,0.0,0.0,1100,1133,0,2233,2,5,11,579.0,0,0,0,0,0,169830.56210456984
7023,0.0,611.0,0.0,123.0,734.0,734,674,0,1408,2,3,6,489.0,0,85,0,0,0,166728.59025100022
39290,1224.0,4010.0,0.0,1085.0,5095.0,5095,0,0,5095,2,2,15,1154.0,546,484,0,0,0,712554.2734652717
3675,76.0,467.0,0.0,80.0,547.0,1072,0,0,1072,1,2,5,525.0,0,44,0,0,0,130442.30936782979
6400,0.0,77.0,831.0,52.0,960.0,960,0,0,960,1,2,4,392.0,144,0,35,0,0,118970.34071189848
6882,128.0,0.0,0.0,0.0,0.0,1152,0,0,1152,2,2,6,0.0,0,0,0,0,0,97556.29883180212
8741,0.0,0.0,0.0,1195.0,1195.0,1195,0,0,1195,2,4,8,0.0,118,0,0,0,0,121211.74925184163
10042,0.0,144.0,278.0,238.0,660.0,740,125,0,865,1,2,4,216.0,0,0,84,0,0,88953.21767378067
8172,0.0,544.0,0.0,224.0,768.0,768,0,0,768,1,2,4,355.0,0,0,196,0,0,98228.1097543179
8172,0.0,682.0,0.0,182.0,864.0,864,0,0,864,1,3,5,528.0,196,0,0,0,0,125608.66490939376
10890,0.0,371.0,0.0,925.0,1296.0,1296,1296,0,2592,2,6,12,0.0,0,742,240,0,0,189595.26664071815
7223,0.0,319.0,0.0,971.0,1290.0,1422,0,0,1422,1,3,6,352.0,0,0,64,0,0,139891.54517513805
6821,0.0,113.0,0.0,538.0,651.0,759,539,0,1298,2,2,8,240.0,216,0,168,0,0,163266.67782361407
4000,0.0,246.0,0.0,285.0,531.0,567,531,0,1098,1,2,5,216.0,0,0,0,0,0,109629.60806225675
6720,0.0,0.0,0.0,585.0,585.0,851,585,0,1436,1,3,7,228.0,184,0,0,0,0,126676.67241825993
7155,0.0,0.0,0.0,686.0,686.0,686,775,0,1461,1,3,6,225.0,0,0,116,0,0,114839.24569397463
7230,0.0,0.0,0.0,851.0,851.0,867,851,0,1718,2,4,8,264.0,291,0,60,0,153,176035.87842650723
13108,0.0,0.0,0.0,0.0,0.0,1226,0,0,1226,1,2,7,400.0,174,24,120,0,228,130500.4317216136
7810,0.0,189.0,0.0,741.0,930.0,1230,525,0,1755,2,4,7,231.0,0,40,0,0,0,149091.9667956418
6221,0.0,533.0,0.0,195.0,728.0,760,595,0,1355,2,3,5,528.0,0,0,0,0,144,167728.99707926717
25485,423.0,540.0,1020.0,0.0,1560.0,1560,0,0,1560,1,3,6,580.0,0,75,584,0,0,169810.17714756005
21579,0.0,813.0,0.0,675.0,1488.0,1488,0,0,1488,2,3,7,552.0,0,0,216,0,0,193578.5437597047
1782,0.0,330.0,0.0,186.0,516.0,529,516,0,1045,1,2,5,462.0,180,0,0,0,0,133440.3522924687
17871,0.0,0.0,0.0,1680.0,1680.0,1680,0,0,1680,2,4,7,628.0,152,0,0,0,0,202540.46207893747
3907,0.0,577.0,0.0,427.0,1004.0,1020,0,0,1020,1,1,4,509.0,135,0,0,0,0,159864.814319042
20693,652.0,434.0,0.0,1262.0,1696.0,1696,0,0,1696,2,3,7,625.0,0,146,0,0,0,249661.44824960027
18044,0.0,0.0,0.0,279.0,279.0,2726,0,0,2726,2,2,6,691.0,216,64,169,0,0,221005.4787161301
7000,0.0,375.0,0.0,345.0,720.0,720,495,0,1215,1,3,6,720.0,0,0,30,0,0,146741.153075237
7288,0.0,0.0,0.0,936.0,936.0,936,665,0,1601,2,3,6,0.0,0,0,0,176,0,146729.53718970422
9060,0.0,548.0,0.0,311.0,859.0,942,886,0,1828,2,3,6,0.0,174,0,212,0,0,151740.85025737374
3672,0.0,0.0,0.0,816.0,816.0,816,0,0,816,1,2,5,100.0,0,0,96,0,0,86002.1376003392
11067,0.0,0.0,0.0,0.0,0.0,640,0,205,845,1,1,4,256.0,48,0,0,0,0,80902.8645274975
8250,0.0,0.0,0.0,957.0,957.0,1034,957,0,1991,2,4,9,0.0,0,0,133,0,0,151463.9785627695
6565,0.0,967.0,0.0,106.0,1073.0,1073,0,0,1073,1,3,6,720.0,0,444,0,0,0,164089.05812121634
6060,0.0,737.0,0.0,100.0,837.0,1001,0,0,1001,1,2,5,216.0,154,0,42,86,0,125514.07744056899
